accession,has_pmc,has_by,has_sdrf
PXD040793,True,True,False
PXD040187,True,True,False
PXD040772,True,True,False
PXD039213,True,True,False
PXD040101,True,True,False
PXD040662,True,True,False
PXD036784,True,True,False
PXD040789,True,True,False
PXD037679,True,True,False
PXD037681,True,True,False
PXD040998,True,True,False
PXD041137,True,True,False
PXD026984,True,True,False
PXD041139,True,True,False
PXD040263,True,True,False
PXD037189,True,True,False
PXD040457,False,False,False
PXD039828,True,False,False
PXD041052,True,True,False
PXD036588,False,False,False
PXD041993,False,False,False
PXD041995,True,True,False
PXD042066,True,True,False
PXD042065,True,True,False
PXD041903,True,True,False
PXD027475,True,True,False
PXD037385,True,True,False
PXD034145,True,True,False
PXD039591,True,True,False
PXD041739,True,True,False
PXD042168,True,True,False
PXD038758,False,False,False
PXD041693,True,True,False
PXD040979,True,False,False
PXD041172,True,True,False
PXD044029,False,False,False
PXD042117,True,True,False
PXD052217,True,True,False
PXD042914,True,False,False
PXD041935,False,False,False
PXD043637,True,False,False
PXD042126,True,True,False
PXD041728,False,False,False
PXD042535,True,True,False
PXD042452,True,True,False
PXD042453,True,True,False
PXD042171,True,True,False
PXD042569,True,True,False
PXD042393,True,True,False
PXD043749,True,True,False
PXD032192,False,False,False
PXD043296,True,True,False
PXD043483,True,True,False
PXD042128,True,True,False
PXD022921,True,True,False
PXD043456,True,True,False
PXD042101,True,True,False
PXD036692,False,False,False
PXD038916,True,True,False
PXD037708,True,True,False
PXD044254,True,True,False
PXD044253,True,True,False
PXD044331,True,True,False
PXD043255,True,True,False
PXD035647,True,True,False
PXD044170,True,True,False
PXD044329,True,True,False
PXD044045,True,True,False
PXD043980,True,True,False
PXD044173,True,True,False
PXD042201,False,False,False
PXD044333,True,True,False
PXD043874,True,True,False
PXD043922,True,True,False
PXD043846,False,False,False
PXD042958,True,True,False
PXD044085,True,True,False
PXD046857,True,True,False
PXD035206,True,True,False
PXD044430,False,False,False
PXD044817,True,True,False
PXD045379,True,True,False
PXD045297,True,True,False
PXD045506,True,True,False
PXD045381,True,True,False
PXD045161,True,True,False
PXD045056,True,True,False
PXD045487,True,True,False
PXD045107,True,True,False
PXD044553,True,True,False
PXD045451,True,True,False
PXD045898,True,True,True
PXD044513,True,True,False
PXD045706,True,True,False
PXD046130,True,True,False
PXD044186,True,True,False
PXD046113,True,True,False
PXD046028,False,False,False
PXD045614,True,True,False
PXD045023,True,True,False
PXD046258,True,True,False
PXD046055,True,True,False
PXD046458,True,True,False
PXD046654,True,True,False
PXD046700,True,True,False
PXD046465,False,False,False
PXD046667,False,False,False
PXD046803,True,True,False
PXD046819,True,True,False
PXD044354,True,True,False
PXD046891,True,True,False
PXD045164,True,True,False
PXD046041,False,False,False
PXD045469,True,True,False
PXD046383,True,True,False
PXD046897,False,False,False
PXD046945,True,True,False
PXD046854,False,False,False
PXD047031,True,True,False
PXD047035,True,True,False
PXD045799,True,True,False
PXD047214,True,True,False
PXD047032,False,False,False
PXD047064,True,True,False
PXD047216,True,True,False
PXD045689,True,True,False
PXD045868,True,True,False
PXD047231,True,True,False
PXD047752,True,True,False
PXD047281,True,True,False
PXD047753,True,True,False
PXD045642,False,False,False
PXD047320,True,True,False
PXD045790,True,True,False
PXD046868,True,True,False
PXD047543,True,True,False
PXD046184,True,True,False
PXD046065,True,True,False
PXD047546,True,True,False
PXD047981,True,True,False
PXD045554,True,True,False
PXD045547,True,True,False
PXD045557,True,True,False
PXD048046,False,False,False
PXD047941,True,True,False
PXD047149,True,True,False
PXD048036,True,True,False
PXD048117,True,True,False
PXD048017,False,False,False
PXD048002,True,True,False
PXD047227,True,True,False
PXD041584,True,True,False
PXD047862,False,False,False
PXD047967,True,True,False
PXD048727,True,True,False
PXD047971,True,True,False
PXD048846,True,True,False
PXD048694,True,True,False
PXD048807,True,True,False
PXD048610,True,True,False
PXD048462,True,True,False
PXD048231,True,True,False
PXD048673,True,True,False
PXD046039,True,True,False
PXD048132,True,True,False
PXD048838,True,True,False
PXD048244,True,True,False
PXD047517,True,True,False
PXD048616,True,True,False
PXD044334,True,True,False
PXD046930,True,True,False
PXD048141,True,True,False
PXD048454,True,True,False
PXD049029,True,True,False
PXD029216,True,True,False
PXD049050,True,True,False
PXD048575,True,True,False
PXD049047,True,True,False
PXD048717,True,True,False
PXD049234,True,True,False
PXD043873,True,True,False
PXD049187,True,True,False
PXD049043,True,True,False
PXD048354,True,True,False
PXD048972,True,True,False
PXD049202,True,True,False
PXD048796,True,True,False
PXD041152,False,False,False
PXD048412,False,False,False
PXD046236,True,True,False
PXD046213,True,True,False
PXD046885,True,True,False
PXD035735,False,False,False
PXD049031,True,True,False
PXD041384,True,True,False
PXD049246,True,True,False
PXD049387,True,True,False
PXD049346,True,True,False
PXD049242,True,True,False
PXD049343,True,True,False
PXD050080,True,True,False
PXD048918,True,True,False
PXD049683,True,True,False
PXD050108,True,True,False
PXD049334,True,True,False
PXD049406,True,True,False
PXD049133,True,True,False
PXD050147,True,True,False
PXD049208,True,True,False
PXD050064,True,True,False
PXD049424,True,True,False
PXD049990,True,True,False
PXD049283,True,True,False
PXD050745,True,True,False
PXD050185,True,True,False
PXD050739,True,True,False
PXD046323,True,True,False
PXD048896,True,True,False
PXD050318,True,True,False
PXD050238,True,True,False
PXD050622,True,True,False
PXD050652,True,True,False
PXD050073,True,True,False
PXD050740,True,True,False
PXD050746,True,True,False
PXD050632,True,True,False
PXD050118,True,True,False
PXD050205,True,True,False
PXD050001,True,True,False
PXD050261,True,True,False
PXD050768,True,True,False
PXD049797,True,True,False
PXD050694,True,True,False
PXD047576,True,True,False
PXD051183,True,True,False
PXD051371,True,True,False
PXD050305,True,True,False
PXD051379,True,True,False
PXD050799,False,False,False
PXD042072,True,True,False
PXD050978,True,True,False
PXD050340,True,True,False
PXD050925,True,True,False
PXD050381,True,True,False
PXD050894,True,True,False
PXD049248,False,False,False
PXD050819,True,True,False
PXD050825,True,True,False
PXD051304,True,True,False
PXD050231,True,True,False
PXD051014,True,True,False
PXD045235,True,True,False
PXD050241,True,True,False
PXD051410,True,True,False
PXD050933,True,True,False
PXD047011,True,True,False
PXD051208,True,True,False
PXD051446,True,True,False
PXD051425,True,True,False
PXD051457,True,True,False
PXD051442,True,True,False
PXD048501,True,True,False
PXD051461,True,True,False
PXD051145,True,True,False
PXD046865,True,True,False
PXD051440,True,True,False
PXD051011,True,True,False
PXD051029,True,True,False
PXD051485,True,True,False
PXD041092,True,False,False
PXD051453,True,True,False
PXD050162,False,False,False
PXD051529,True,True,False
PXD044386,True,False,False
PXD051586,True,True,False
PXD051536,True,True,False
PXD051674,False,False,False
PXD051487,True,True,False
PXD051579,True,True,False
PXD051136,True,False,False
PXD051709,True,True,False
PXD051659,True,True,False
PXD051842,True,True,False
PXD051733,True,True,False
PXD051726,True,True,False
PXD051527,True,True,False
PXD051880,True,True,False
PXD051730,True,True,False
PXD051727,True,True,False
PXD051878,True,True,False
PXD047731,False,False,False
PXD051742,True,True,False
PXD051458,True,True,False
PXD051718,True,True,False
PXD051676,True,True,False
PXD051414,False,False,False
PXD051954,True,True,False
PXD051956,True,True,False
PXD051930,True,True,False
PXD041417,True,True,False
PXD051938,True,True,False
PXD051955,True,True,False
PXD051909,True,True,False
PXD051941,True,True,False
PXD050993,True,True,False
PXD051553,True,True,False
PXD051907,True,True,False
PXD051830,True,True,False
PXD051882,True,True,False
PXD052214,True,True,False
PXD052173,True,True,False
PXD052178,True,True,False
PXD052133,True,True,False
PXD052120,True,True,False
PXD051984,True,True,False
PXD052186,True,False,False
PXD047056,True,True,False
PXD052027,True,True,False
PXD052144,True,True,False
PXD052286,True,True,False
PXD052291,True,True,False
PXD052318,True,True,False
PXD052233,True,True,False
PXD052320,True,True,False
PXD052299,True,True,False
PXD052294,True,True,False
PXD052326,True,True,False
PXD052372,True,True,False
PXD052379,True,True,False
PXD052375,True,True,False
PXD052418,True,True,False
PXD052421,True,True,False
PXD052312,True,True,False
PXD052409,True,True,False
PXD051974,True,True,False
PXD052439,True,True,False
PXD052342,True,True,False
PXD062451,False,False,False
PXD052313,False,False,False
PXD052665,True,True,False
PXD052470,True,True,False
PXD052651,True,True,False
PXD052559,False,False,False
PXD052386,True,True,False
PXD052599,True,True,False
PXD052626,True,True,False
PXD052442,True,True,False
PXD052567,True,True,False
PXD052771,True,True,False
PXD052518,True,True,False
PXD052677,True,True,False
PXD052679,True,True,False
PXD052766,True,True,False
PXD052797,True,True,False
PXD052694,True,True,False
PXD052794,True,True,False
PXD052730,True,True,False
PXD052753,True,True,False
PXD052824,True,True,False
PXD052875,True,True,False
PXD052827,True,True,False
PXD052877,True,True,False
PXD052915,True,True,False
PXD052965,True,True,False
PXD052957,True,True,False
PXD052929,False,False,False
PXD052978,True,True,False
PXD058843,False,False,False
PXD052897,True,True,False
PXD063543,False,False,False
PXD053006,True,True,False
PXD053014,True,True,False
PXD053068,True,True,False
PXD052973,True,True,False
PXD053016,True,True,False
PXD053005,True,True,False
PXD053010,True,True,False
PXD053070,True,True,False
PXD053035,True,True,False
PXD053065,True,True,False
PXD053103,True,True,False
PXD053108,True,True,False
PXD053187,True,True,False
PXD053203,True,True,False
PXD053106,True,True,False
PXD053234,True,True,False
PXD053117,True,True,False
PXD053081,True,True,False
PXD053079,True,True,False
PXD053175,True,True,False
PXD052416,True,True,False
PXD053123,True,True,False
PXD053328,True,True,False
PXD053345,True,True,False
PXD053310,True,True,False
PXD053240,True,True,False
PXD053244,False,False,False
PXD053370,True,True,False
PXD053236,True,True,False
PXD053296,True,True,False
PXD053413,True,True,False
PXD053542,True,True,False
PXD053436,True,True,False
PXD053472,True,True,False
PXD053505,True,True,False
PXD053372,True,True,False
PXD053440,True,True,False
PXD053782,True,True,False
PXD053543,True,True,False
PXD053841,True,True,False
PXD053775,True,True,False
PXD053739,True,True,False
PXD053569,True,True,False
PXD053720,False,False,False
PXD053509,True,True,False
PXD053804,True,True,False
PXD053767,True,True,False
PXD054004,True,True,False
PXD054005,True,True,False
PXD053919,True,True,False
PXD054057,True,True,False
PXD053879,True,True,False
PXD054041,True,True,False
PXD053918,True,True,False
PXD053910,True,True,False
PXD053305,True,True,False
PXD053250,True,True,False
PXD054120,True,True,False
PXD053789,True,True,False
PXD054097,True,True,False
PXD052469,False,False,False
PXD054168,True,True,False
PXD054153,True,True,False
PXD054165,True,True,False
PXD054267,True,True,False
PXD054269,True,True,False
PXD054243,True,True,False
PXD054190,True,True,False
PXD054179,False,False,False
PXD054387,True,True,False
PXD054342,True,True,False
PXD054172,True,True,False
PXD054272,True,True,False
PXD054285,True,True,False
PXD054282,True,True,False
PXD054278,True,True,False
PXD054280,True,True,False
PXD054290,True,True,False
PXD054439,True,True,False
PXD054414,True,True,False
PXD054446,True,True,False
PXD054498,True,True,False
PXD054443,True,True,False
PXD054396,True,True,False
PXD054453,True,True,False
PXD054404,True,True,True
PXD054476,True,True,False
PXD054170,True,True,False
PXD054488,True,True,False
PXD054348,True,True,False
PXD054662,True,True,False
PXD054665,True,True,False
PXD054628,True,True,False
PXD054499,True,True,False
PXD054664,True,True,False
PXD054637,True,True,False
PXD054702,True,True,False
PXD054595,True,True,False
PXD054558,True,True,False
PXD053404,True,True,False
PXD054584,True,True,False
PXD054804,True,True,False
PXD054858,True,True,False
PXD054715,True,True,False
PXD054347,True,True,False
PXD054882,True,True,False
PXD054767,True,True,False
PXD054828,True,True,False
PXD054878,True,True,False
PXD054747,True,True,False
PXD054874,False,False,False
PXD054797,True,True,False
PXD054994,True,True,False
PXD054896,True,True,False
PXD055008,True,True,False
PXD054917,True,True,False
PXD055002,True,True,False
PXD054939,True,True,False
PXD055643,False,False,False
PXD054924,True,True,False
PXD054887,True,True,False
