accession,pubmed_id,pmc_id,raw_file_count,organism,experiment_types,Reannotated,Reannotation_QC
PXD062535,41428738.0,PMC12721332,48,Homo sapiens (human),Bottom-up proteomics; Data-dependent acquisition,False,False
PXD004917,28485388.0,PMC5436138,48,Trypanosoma brucei,Shotgun proteomics; Gel-based experiment,False,False
PXD048928,38785179.0,PMC11246569,48,Dineutus hornii; Dineutus discolor; Orectochilus villosus; Dineutus nigrior; Dineutus ciliatus; Dineutus assimilis,Bottom-up proteomics,False,False
PXD039264,39332586.0,PMC12768573,48,Homo sapiens (human),Gel-based experiment,False,False
PXD017990,33151931.0,PMC7671503,48,Candida albicans (yeast),Shotgun proteomics,False,False
PXD006847,29491378.0,PMC5830451,48,Homo sapiens (human),Shotgun proteomics,False,False
PXD007582,28981749.0,PMC5716071,48,Mus musculus (mouse),Shotgun proteomics,False,False
PXD019960,33138264.0,PMC7663321,48,Anastrepha ludens; Insecta,Shotgun proteomics,False,False
PXD046452,38195860.0,PMC10786727,48,Danio rerio (zebrafish) (brachydanio rerio); Homo sapiens (human); Mus musculus (mouse),Gel-based experiment,False,False
PXD004081,27301800.0,PMC4912628,48,Pseudomonas aeruginosa (strain ucbpp-pa14),Shotgun proteomics,False,False
PXD030878,35837601.0,PMC9273889,48,Rattus norvegicus (rat),Shotgun proteomics,False,False
PXD028799,35119359.0,PMC8933007,48,Homo sapiens (human),Shotgun proteomics,False,False
PXD005725,28485388.0,PMC5436138,48,Trypanosoma brucei,Shotgun proteomics,False,False
PXD009392,29875377.0,PMC5989226,48,Arabidopsis thaliana (mouse-ear cress),Affinity purification coupled with mass spectrometry proteomics,False,False
PXD011799,31519915.0,PMC6744450,48,Homo sapiens (human),Shotgun proteomics,False,False
PXD021329,33573382.0,PMC8459934,48,Saccharomyces cerevisiae (baker's yeast),Shotgun proteomics,False,False
PXD037660,36776920.0,PMC9908334,48,Homo sapiens (human),Shotgun proteomics,False,False
PXD029627,35008409.0,PMC8749979,48,Homo sapiens (human),Affinity purification coupled with mass spectrometry proteomics,False,False
PXD026044,34358002.0,PMC8308593,48,Leptospira interrogans serovar copenhageni str. fiocruz l1-130,Shotgun proteomics,False,False
PXD060332,41308642.0,PMC12765843,48,Homo sapiens (human),Bottom-up proteomics; Data-dependent acquisition,False,False
PXD001170,28176486.0,PMC5500908,48,Homo sapiens (human),Shotgun proteomics,False,False
PXD045842,37889751.0,PMC10720265,48,Homo sapiens (human),Affinity purification coupled with mass spectrometry proteomics,False,False
PXD019317,32690608.0,PMC7476716,48,Homo sapiens (human),Shotgun proteomics,False,False
PXD039914,37910801.0,PMC10784683,48,Homo sapiens (human),Shotgun proteomics,False,False
PXD039177,36733450.0,PMC9888410,48,Tupaia chinensis,MSE,False,False
PXD029432,36183837.0,PMC9636579,48,Homo sapiens (human),Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,False,False
PXD020590,33026191.0,PMC7645387,48,Homo sapiens (human),Shotgun proteomics,False,False
PXD019612,33483501.0,PMC7822823,48,Plasmodium falciparum,Shotgun proteomics,False,False
PXD015369,31546954.0,PMC6770888,48,Homo sapiens (human),Shotgun proteomics,False,False
PXD030343,35919862.0,PMC9338924,48,Homo sapiens (human),Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,False,False
PXD035141,36810097.0,PMC9942414,48,Macaca mulatta (rhesus macaque),Shotgun proteomics,False,False
PXD020600,36791992.0,PMC10025164,48,Homo sapiens (human); Mus musculus (mouse),SWATH MS; Shotgun proteomics,False,False
PXD005184,27806573.0,PMC5296835,48,Mus musculus (mouse),Shotgun proteomics,False,False
PXD008746,29748336.0,PMC6028547,48,Mus musculus (mouse),Gel-based experiment,False,False
PXD023992,35198897.0,PMC8850804,48,Pseudomonas aeruginosa pao1,Shotgun proteomics,False,False
PXD008381,30295032.0,PMC6727203,48,Homo sapiens (human),Shotgun proteomics,False,False
PXD062877,38798587.0,PMC11118447,48,Mus musculus (mouse),Data-independent acquisition,False,False
PXD011154,31125353.0,PMC6553789,48,Salmonella enterica subsp. enterica serovar typhi str. ct18; Salmonella enterica subsp. enterica serovar paratyphi a str. atcc 9150; Salmonella typhimurium (strain 14028s / sgsc 2262); Salmonella enterica subsp. enterica serovar enteritidis str. p125109,Shotgun proteomics,False,False
PXD045970,24078888.0,PMC3879621,48,Nicotiana tabacum (common tobacco),Shotgun proteomics,False,False
PXD018218,33502086.0,PMC7838823,48,Homo sapiens (human),Shotgun proteomics,False,False
PXD000118,25005615.0,PMC4102725,48,Mycoplasma hyopneumoniae (strain 232),Bottom-up proteomics,False,False
PXD008496,30307104.0,PMC6378623,48,Desulfurella amilsii,Gel-based experiment,False,False
PXD049007,39110629.0,PMC11339726,48,Homo sapiens (human),Bottom-up proteomics,False,False
PXD049341,39178915.0,PMC11760280,48,Homo sapiens (human),Shotgun proteomics,False,False
PXD003655,27913581.0,PMC5294217,48,Homo sapiens (human),Shotgun proteomics,False,False
PXD060144,41244470.0,PMC12612909,48,Danio rerio (zebrafish) (brachydanio rerio),Gel-based experiment,False,False
PXD014528,32238817.0,PMC7113317,48,Mus musculus (mouse),Shotgun proteomics,False,False
PXD052929,40071937.0,PMC11897895,48,Saccharomyces cerevisiae (baker's yeast),Bottom-up proteomics,False,False
PXD024443,33968084.0,PMC8100677,48,Homo sapiens (human),Shotgun proteomics,False,False
PXD057061,40210524.0,PMC12162200,48,Vibrio cholerae o1 biovar el tor,Bottom-up proteomics,False,False
PXD021001,32851475.0,PMC7904719,48,Homo sapiens (human),Gel-based experiment,False,False
PXD008098,30578620.0,PMC6639119,48,Homo sapiens (human),Shotgun proteomics,False,False
PXD026462,34724354.0,PMC11469037,48,Streptococcus pneumoniae (strain atcc baa-255 / r6),Shotgun proteomics,False,False
PXD013172,31417400.0,PMC6684764,48,Rattus norvegicus (rat),Shotgun proteomics,False,False
PXD013964,31736884.0,PMC6838226,48,Neurospora crassa,Shotgun proteomics,False,False
PXD042991,38609101.0,PMC11015306,48,Mus musculus (mouse),Shotgun proteomics,False,False
PXD021493,33757833.0,PMC8724861,48,Homo sapiens (human),Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,False,False
PXD015757,33188211.0,PMC7666174,48,Catenibacterium; Coprococcus eutactus; Faecalibacterium prausnitzii; Ruminococcus gnavus; Dialister; Roseburia; Butyrivibrio fibrisolvens,Gel-based experiment,False,False
PXD006213,32933557.0,PMC7493871,48,Saccharomyces cerevisiae (baker's yeast),Gel-based experiment,False,False
PXD033922,37147804.0,PMC10277891,48,Homo sapiens (human),Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,False,False
PXD019876,32958661.0,PMC7547217,48,Mus musculus (mouse),Shotgun proteomics,False,False
PXD044183,38074101.0,PMC10701685,48,Homo sapiens (human),Affinity purification coupled with mass spectrometry proteomics,False,False
PXD004062,27897233.0,PMC5126699,48,Homo sapiens (human),Shotgun proteomics,False,False
PXD004400,27507967.0,PMC4960237,48,Akkermansia muciniphila atcc baa-835,Gel-based experiment,False,False
PXD045164,39736699.0,PMC11686873,48,Homo sapiens (human),Shotgun proteomics,False,False
PXD024338,34321666.0,PMC8357631,48,Caenorhabditis elegans,Shotgun proteomics,False,False
PXD018175,34272378.0,PMC8285382,48,Mus musculus (mouse),Gel-based experiment,False,False
PXD007034,29233912.0,PMC5795393,48,Trichomonas vaginalis,Shotgun proteomics,False,False
PXD007625,29967049.0,PMC6139681,48,Arabidopsis thaliana (mouse-ear cress),Shotgun proteomics,False,False
PXD013311,31137727.0,PMC6562406,48,Homo sapiens (human),Top-down proteomics,False,False
PXD030701,36030823.0,PMC9525912,48,Homo sapiens (human),Shotgun proteomics,False,False
PXD002652,26383154.0,PMC4595640,48,Lingula anatina,Gel-based experiment,False,False
PXD003975,28637836.0,PMC5587858,48,Homo sapiens (human),Shotgun proteomics,False,False
PXD014215,32354742.0,PMC7294092,48,Trypanosoma brucei,Shotgun proteomics,False,False
PXD060153,41041068.0,PMC12486017,48,Homo sapiens (human),Bottom-up proteomics; Data-dependent acquisition,False,False
PXD035213,37810667.0,PMC10552495,48,Rattus norvegicus (rat),Shotgun proteomics,False,False
PXD014546,31626996.0,PMC6889822,48,Homo sapiens (human),Shotgun proteomics,False,False
PXD014551,33034086.0,PMC7719593,48,Oncorhynchus tshawytscha,Shotgun proteomics,False,False
PXD014173,31482721.0,PMC6798811,48,Saccharomyces cerevisiae (baker's yeast),Shotgun proteomics,False,False
PXD020692,33902744.0,PMC8066469,48,Marine metagenome,Shotgun proteomics,False,False
PXD005493,29021621.0,PMC5636827,48,Homo sapiens (human),Affinity purification coupled with mass spectrometry proteomics,False,False
PXD029808,36060065.0,PMC9437849,48,Rattus norvegicus (rat),Shotgun proteomics,False,False
PXD070951,41792238.0,PMC12972323,48,Zea mays (maize),Bottom-up proteomics; Data-dependent acquisition,False,False
PXD000038,24058457.0,PMC3776814,48,Sus scrofa domesticus (domestic pig),Bottom-up proteomics,False,False
PXD001369,26731301.0,PMC4700839,48,Mus musculus (mouse),Shotgun proteomics,False,False
PXD013672,33822765.0,PMC8121528,48,Mus musculus (mouse),Shotgun proteomics,False,False
PXD025596,35401626.0,PMC8987779,48,Glycine max,Shotgun proteomics,False,False
PXD028952,35289188.0,PMC9075430,48,Homo sapiens (human); Mus musculus (mouse),Shotgun proteomics,False,False
PXD029979,35275095.0,PMC9066570,48,Homo sapiens (human),Shotgun proteomics,False,False
PXD011238,30478415.0,PMC6255845,48,Drosophila melanogaster (fruit fly),Shotgun proteomics,False,False
PXD022411,35019858.0,PMC9783958,49,Homo sapiens (human),Shotgun proteomics,False,False
PXD017812,33687211.0,PMC10666926,49,Saccharomyces cerevisiae (baker's yeast); Escherichia coli; Homo sapiens (human),Shotgun proteomics,False,False
PXD040548,38600522.0,PMC11480896,49,Homo sapiens (human); Mus musculus (mouse),Affinity purification coupled with mass spectrometry proteomics,False,False
PXD027295,34518698.0,PMC8601088,49,Homo sapiens (human),SRM/MRM,False,False
PXD008358,29329550.0,PMC5767011,49,Mus musculus (mouse),Shotgun proteomics,False,False
PXD017228,33707618.0,PMC7952728,49,Trypanosoma cruzi; Trypanosoma erneyi; Trypanosoma rangeli sc58; Trypanosoma dionisii; Trypanosoma cruzi marinkellei,Shotgun proteomics,False,False
PXD025363,35295306.0,PMC8918824,49,Escherichia coli,SRM/MRM,False,False
PXD005272,27824369.0,PMC5315029,49,Homo sapiens (human),Shotgun proteomics,False,False
PXD033677,37059833.0,PMC10104867,49,Homo sapiens (human),Shotgun proteomics,False,False
PXD015937,32092968.0,PMC7151713,49,Streptomyces coelicolor,Gel-based experiment,False,False
PXD002883,27535140.0,PMC5054341,49,Homo sapiens (human),Shotgun proteomics,False,False
PXD039581,38353246.0,PMC10913871,49,Saccharomyces cerevisiae (baker's yeast); Escherichia coli,Shotgun proteomics,False,False
PXD018564,33122656.0,PMC7596563,49,Homo sapiens (human),Top-down proteomics,False,False
PXD015580,31803176.0,PMC6872521,49,Homo sapiens (human),Shotgun proteomics,False,False
PXD041205,37019383.0,PMC10196575,49,Mus musculus (mouse),Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,False,False
PXD010469,31896675.0,PMC7050111,49,Homo sapiens (human),Shotgun proteomics,False,False
PXD016465,31980649.0,PMC6981206,49,Homo sapiens (human),Affinity purification coupled with mass spectrometry proteomics,False,False
PXD063145,40925366.0,PMC12539243,49,Rattus norvegicus (rat); Homo sapiens (human),Data-independent acquisition; Bottom-up proteomics; Affinity purification coupled with mass spectrometry proteomics,False,False
PXD012494,30943267.0,PMC6464245,49,Homo sapiens (human),Shotgun proteomics,False,False
PXD012460,31200599.0,PMC7024561,49,Homo sapiens (human),Shotgun proteomics,False,False
PXD007594,29018234.0,PMC5635026,49,Homo sapiens (human),Shotgun proteomics,False,False
PXD000926,24954049.0,PMC4090281,49,Xenopus laevis (african clawed frog),Shotgun proteomics,False,False
PXD002541,27452465.0,PMC4977271,49,Mus musculus (mouse),Top-down proteomics,False,False
PXD062318,41155404.0,PMC12564110,49,Homo sapiens (human),Data-independent acquisition; Bottom-up proteomics,False,False
PXD002439,27452731.0,PMC5013314,49,Homo sapiens (human),Affinity purification coupled with mass spectrometry proteomics,False,False
PXD070375,40766474.0,PMC12324477,49,Homo sapiens (human),Bottom-up proteomics,False,False
PXD022017,33263384.0,PMC7724760,49,Severe acute respiratory syndrome-related coronavirus; Betacoronavirus; Homo sapiens (human),Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,False,False
PXD045268,38158710.0,PMC11066909,49,Homo sapiens (human),Shotgun proteomics,False,False
PXD005871,28537268.0,PMC5458078,49,Homo sapiens (human),Shotgun proteomics,False,False
PXD014707,31461649.0,PMC6728083,49,Homo sapiens (human),Shotgun proteomics,False,False
PXD036432,37041202.0,PMC10090051,49,Homo sapiens (human),Shotgun proteomics,False,False
PXD027490,34758314.0,PMC8852763,49,Mus musculus (mouse),Shotgun proteomics,False,False
PXD005860,29187882.0,PMC5706009,49,Mus musculus (mouse),Shotgun proteomics,False,False
PXD062742,41788398.0,PMC12957280,49,Staphylococcus aureus,Bottom-up proteomics,False,False
PXD000011,27117477.0,PMC5227094,49,Mus musculus (mouse),Bottom-up proteomics,False,False
PXD031992,36459484.0,PMC9718529,49,Homo sapiens (human),SWATH MS; Shotgun proteomics,False,False
PXD011916,31196865.0,PMC6672052,49,Saccharomyces cerevisiae (baker's yeast),Shotgun proteomics; Gel-based experiment,False,False
PXD030406,36006919.0,PMC9552232,49,Homo sapiens (human),Shotgun proteomics,False,False
PXD035764,36866041.0,PMC9971881,50,Homo sapiens (human),Chemical cross-linking coupled with mass spectrometry proteomics,False,False
PXD035841,37126699.0,PMC10175720,50,Homo sapiens (human); Mus musculus (mouse),Shotgun proteomics,False,False
PXD038989,37704098.0,PMC10663867,50,Arabidopsis thaliana (mouse-ear cress),SWATH MS,False,False
PXD027617,34592107.0,PMC10793965,50,Homo sapiens (human),Affinity purification coupled with mass spectrometry proteomics,False,False
PXD003074,27555370.0,PMC5098037,50,Sulfolobus islandicus lal14/1,Top-down proteomics,False,False
PXD027779,35253411.0,PMC9017755,50,Mus musculus (mouse),Shotgun proteomics,False,False
PXD005423,28382042.0,PMC5360702,50,Dryopteris affinis subsp. affinis,Shotgun proteomics,False,False
PXD017539,32152231.0,PMC7196635,50,Mus musculus (mouse),Shotgun proteomics,False,False
PXD066393,41068872.0,PMC12512927,50,Homo sapiens (human),Bottom-up proteomics; Data-dependent acquisition,False,False
PXD004510,28657654.0,PMC5647145,50,Homo sapiens (human),Shotgun proteomics,False,False
PXD026941,34461102.0,PMC8503632,50,Homo sapiens (human),Gel-based experiment,False,False
PXD036527,36577688.0,PMC10037131,50,Oryza sativa (rice),Shotgun proteomics,False,False
PXD065216,41607418.0,PMC12836095,50,Homo sapiens (human),Data-independent acquisition,False,False
PXD040449,38097181.0,PMC10828822,50,Saccharomyces cerevisiae; Saccharomyces cerevisiae (baker's yeast); Homo sapiens (human),Shotgun proteomics,False,False
PXD034818,37906288.0,PMC10760959,50,Homo sapiens (human),Shotgun proteomics,False,False
PXD002070,26184334.0,PMC4598758,50,Homo sapiens (human),Top-down proteomics,False,False
PXD048185,38335961.0,PMC10937112,50,Homo sapiens (human); Mus musculus (mouse),Bottom-up proteomics,False,False
PXD044391,37882342.0,PMC11045664,50,Saccharomyces cerevisiae (baker's yeast),Shotgun proteomics,False,False
PXD038382,36971515.0,PMC10311885,50,Homo sapiens (human),Shotgun proteomics,False,False
PXD022514,33383671.0,PMC7795159,50,Homo sapiens (human),Shotgun proteomics,False,False
PXD018658,32711556.0,PMC7382148,50,Mus musculus (mouse),Shotgun proteomics,False,False
PXD012673,30893604.0,PMC6478392,50,Homo sapiens (human),Gel-based experiment,False,False
PXD013041,32210939.0,PMC7069363,50,Salmonella enterica subsp. enterica serovar typhimurium str. sdt1291,Shotgun proteomics,False,False
PXD056409,40124045.0,PMC11923677,50,Homo sapiens (human),Bottom-up proteomics; Data-dependent acquisition,False,False
PXD007544,30354243.0,PMC6214382,50,Mus musculus (mouse),Shotgun proteomics,False,False
PXD023660,35687687.0,PMC9187233,50,Mus musculus (mouse),Shotgun proteomics,False,False
PXD029827,36252736.0,PMC9674922,50,Peptoclostridium difficile (strain 630) (clostridium difficile),Shotgun proteomics,False,False
PXD000713,23977254.0,PMC3748079,50,Arabidopsis thaliana (mouse-ear cress),Shotgun proteomics,False,False
PXD036416,37280636.0,PMC10245438,50,Homo sapiens (human),Shotgun proteomics,False,False
PXD066335,40880522.0,PMC12396755,50,Homo sapiens (human),Bottom-up proteomics,False,False
PXD028267,34681663.0,PMC8536203,50,Homo sapiens (human),Shotgun proteomics,False,False
PXD070122,34739326.0,PMC8574219,50,Homo sapiens (human),Bottom-up proteomics,False,False
PXD011172,30497493.0,PMC6267078,50,Trypanosoma cruzi,Gel-based experiment,False,False
PXD020501,33368564.0,PMC8047921,50,Homo sapiens (human),Shotgun proteomics,False,False
PXD003176,26963809.0,PMC4786256,50,Lactobacillus iners; Lactobacillus crispatus; Homo sapiens (human),Shotgun proteomics,False,False
PXD021339,33072102.0,PMC7541919,50,Homo sapiens (human),Top-down proteomics,False,False
PXD001436,26125682.0,PMC4542027,50,Environmental samples,Shotgun proteomics,False,False
PXD002622,26539827.0,PMC4634858,50,Homo sapiens (human),Shotgun proteomics,False,False
PXD000202,32561711.0,PMC7305310,50,Haloferax volcanii (halobacterium volcanii),Bottom-up proteomics,False,False
